UUID	roundOrder	subjectDecision	oppDecision	payoff	timerTriggered	oppBotName	timeCreated
a7e88e7f-642a-4602-82f7-451c723bad97	48	B	A	5	false	Dingo	1510178615974
a7e88e7f-642a-4602-82f7-451c723bad97	49	B	A	5	false	Koala	1510178622451
a7e88e7f-642a-4602-82f7-451c723bad97	50	B	A	5	false	Dingo	1510178628872
a7e88e7f-642a-4602-82f7-451c723bad97	51	B	B	2	false	Fox	1510178635489
a7e88e7f-642a-4602-82f7-451c723bad97	52	B	A	5	false	Dingo	1510178656433
a7e88e7f-642a-4602-82f7-451c723bad97	53	B	A	5	false	Giraffe	1510178671451
a7e88e7f-642a-4602-82f7-451c723bad97	54	B	B	2	false	Wolf	1510178707445
a7e88e7f-642a-4602-82f7-451c723bad97	55	B	B	2	false	Skunk	1510178722437
a7e88e7f-642a-4602-82f7-451c723bad97	56	B	A	5	false	Giraffe	1510178735440
a7e88e7f-642a-4602-82f7-451c723bad97	57	B	A	5	false	Koala	1510178761602
a7e88e7f-642a-4602-82f7-451c723bad97	58	B	B	2	false	Fox	1510178794454
a7e88e7f-642a-4602-82f7-451c723bad97	59	B	A	5	false	Fox	1510178823113
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	0	A	A	4	false	Badger	1510178478758
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	1	A	B	1	false	Cat	1510178488665
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	2	A	B	1	false	Panda	1510178497434
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	3	B	A	5	false	Racoon	1510178504835
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	4	B	B	2	false	Skunk	1510178511079
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	5	B	A	5	false	Skunk	1510178519787
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	6	A	B	1	false	Deer	1510178527336
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	7	A	B	1	false	Panda	1510178534306
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	8	B	A	5	false	Dog	1510178540543
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	9	B	A	5	false	Badger	1510178546848
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	10	A	B	1	false	Badger	1510178556469
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	11	A	A	4	false	Cat	1510178561773
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	12	A	A	4	false	Cat	1510178567869
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	13	B	A	5	false	Skunk	1510178574322
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	14	B	A	5	false	Panda	1510178580313
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	15	A	B	1	false	Dog	1510178586714
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	16	B	A	5	false	Skunk	1510178592709
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	17	B	B	2	false	Skunk	1510178598932
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	18	A	B	1	false	Racoon	1510178605278
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	19	B	A	5	false	Cat	1510178611509
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	20	B	B	2	false	Racoon	1510178618126
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	21	A	B	1	false	Badger	1510178623886
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	22	A	B	1	false	Badger	1510178629384
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	23	B	B	2	false	Badger	1510178635594
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	24	B	B	2	false	Dog	1510178640736
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	25	A	A	4	false	Cat	1510178646651
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	26	B	A	5	false	Dog	1510178652008
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	27	B	A	5	false	Panda	1510178657701
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	28	B	B	2	false	Panda	1510178663170
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	29	A	A	4	false	Deer	1510178669700
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	30	B	A	5	false	Panda	1510178675374
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	31	B	B	2	false	Racoon	1510178681274
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	32	A	A	4	false	Cat	1510178687481
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	33	A	B	1	false	Rabbit	1510178699562
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	34	B	B	2	false	Panda	1510178705553
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	35	B	A	5	false	Skunk	1510178712126
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	36	B	A	5	false	Badger	1510178718356
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	37	B	A	5	false	Skunk	1510178725486
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	38	B	A	5	false	Badger	1510178731373
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	39	B	B	2	false	Deer	1510178737891
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	40	B	A	5	false	Dog	1510178745279
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	41	B	B	2	false	Rabbit	1510178825062
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	42	B	A	5	false	Rabbit	1510178830907
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	43	B	B	2	false	Dog	1510178837315
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	44	B	B	2	false	Racoon	1510178843589
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	45	B	A	5	false	Skunk	1510178849895
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	46	A	B	1	false	Deer	1510178856938
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	47	B	A	5	false	Deer	1510178862806
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	48	B	A	5	false	Deer	1510178869626
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	49	A	B	1	false	Rabbit	1510178875508
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	50	B	B	2	false	Racoon	1510178881461
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	51	B	B	2	false	Panda	1510178887093
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	52	B	A	5	false	Deer	1510178892525
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	53	B	A	5	false	Racoon	1510178899862
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	54	B	B	2	false	Dog	1510178905696
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	55	B	A	5	false	Rabbit	1510178911944
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	56	A	A	4	false	Rabbit	1510178917974
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	57	A	B	1	false	Cat	1510178923596
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	58	B	B	2	false	Dog	1510178929419
ec770473-5bf8-4e1c-a35c-d55ef00c6fb6	59	B	B	2	false	Panda	1510178935413
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	0	B	B	2	false	Koala	1510178706734
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	1	B	B	2	false	Wolf	1510178715721
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	2	B	B	2	false	Lion	1510178723095
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	3	B	B	2	false	Lion	1510178735015
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	4	B	B	2	false	Koala	1510178740994
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	5	B	B	2	false	Skunk	1510178746140
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	6	B	A	5	false	Rabbit	1510178751824
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	7	B	B	2	false	Gorilla	1510178757e3
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	8	B	B	2	false	Rabbit	1510178763907
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	9	B	B	2	false	Dingo	1510178769821
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	10	B	B	2	false	Gorilla	1510178777776
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	11	B	B	2	false	Gorilla	1510178782614
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	12	B	B	2	false	Dingo	1510178788188
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	13	B	B	2	false	Lion	1510178793325
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	14	B	B	2	false	Rabbit	1510178799019
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	15	B	B	2	false	Dingo	1510178804525
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	16	B	B	2	false	Lion	1510178810581
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	17	B	A	5	false	Chimpanzee	1510178815631
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	18	B	B	2	false	Wolf	1510178822604
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	19	B	B	2	false	Rabbit	1510178827952
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	20	B	B	2	false	Lion	1510178833684
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	21	B	B	2	false	Lion	1510178838169
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	22	B	B	2	false	Chimpanzee	1510178843010
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	23	B	B	2	false	Lion	1510178848629
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	24	B	B	2	false	Rabbit	1510178854189
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	25	B	B	2	false	Chimpanzee	1510178859864
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	26	B	B	2	false	Gorilla	1510178865084
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	27	B	B	2	false	Koala	1510178869854
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	28	B	B	2	false	Dingo	1510178874573
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	29	B	B	2	false	Dingo	1510178879727
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	30	B	B	2	false	Dingo	1510178886674
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	31	B	B	2	false	Koala	1510178891492
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	32	B	B	2	false	Rabbit	1510178906460
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	33	B	B	2	false	Skunk	1510178911555
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	34	B	B	2	false	Chimpanzee	1510178916909
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	35	B	B	2	false	Wolf	1510178922425
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	36	B	B	2	false	Gorilla	1510178928206
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	37	B	B	2	false	Rabbit	1510178934512
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	38	B	B	2	false	Skunk	1510178940277
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	39	B	B	2	false	Gorilla	1510178945972
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	40	B	B	2	false	Gorilla	1510178951829
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	41	B	B	2	false	Koala	1510178956510
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	42	B	B	2	false	Skunk	1510178962761
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	43	B	B	2	false	Koala	1510178968844
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	44	B	B	2	false	Wolf	1510178974162
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	45	B	B	2	false	Skunk	1510178980658
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	46	B	B	2	false	Wolf	1510178986960
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	47	B	B	2	false	Skunk	1510178992328
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	48	B	B	2	false	Dingo	1510178997945
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	49	B	B	2	false	Koala	1510179002925
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	50	B	B	2	false	Rabbit	1510179007474
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	51	B	B	2	false	Chimpanzee	1510179011745
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	52	B	B	2	false	Skunk	1510179016580
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	53	B	B	2	false	Wolf	1510179021583
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	54	B	B	2	false	Lion	1510179027048
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	55	A	B	1	false	Koala	1510179032444
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	56	B	B	2	false	Wolf	1510179037637
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	57	B	B	2	false	Chimpanzee	1510179042415
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	58	B	B	2	false	Chimpanzee	1510179047041
2328ef80-ee36-4d18-b80e-0a4c0e0960a4	59	B	B	2	false	Wolf	1510179051923
571840a0-b7be-44d7-84c2-1f4c32201a10	0	A	A	4	false	Giraffe	1510178827417
571840a0-b7be-44d7-84c2-1f4c32201a10	1	A	A	4	false	Panda	1510178836618
571840a0-b7be-44d7-84c2-1f4c32201a10	2	A	A	4	false	Skunk	1510178843048
571840a0-b7be-44d7-84c2-1f4c32201a10	3	A	A	4	false	Skunk	1510178850905
571840a0-b7be-44d7-84c2-1f4c32201a10	4	A	A	4	false	Panda	1510178858554
571840a0-b7be-44d7-84c2-1f4c32201a10	5	A	A	4	false	Lion	1510178865083
571840a0-b7be-44d7-84c2-1f4c32201a10	6	A	B	1	false	Racoon	1510178901806
571840a0-b7be-44d7-84c2-1f4c32201a10	7	A	B	1	false	Kangaroo	1510178925559
571840a0-b7be-44d7-84c2-1f4c32201a10	8	A	A	4	false	Lion	1510178939142
571840a0-b7be-44d7-84c2-1f4c32201a10	9	A	A	4	false	Wolf	1510178969270
571840a0-b7be-44d7-84c2-1f4c32201a10	10	A	A	4	false	Kangaroo	1510179006893
571840a0-b7be-44d7-84c2-1f4c32201a10	11	A	A	4	false	Racoon	1510179035102
571840a0-b7be-44d7-84c2-1f4c32201a10	12	A	A	4	false	Panda	1510179045784
571840a0-b7be-44d7-84c2-1f4c32201a10	13	A	A	4	false	Skunk	1510179069427
571840a0-b7be-44d7-84c2-1f4c32201a10	14	A	A	4	false	Kangaroo	1510179088966
571840a0-b7be-44d7-84c2-1f4c32201a10	15	A	A	4	false	Panda	1510179094391
571840a0-b7be-44d7-84c2-1f4c32201a10	16	A	A	4	false	Lion	1510179102226
571840a0-b7be-44d7-84c2-1f4c32201a10	17	A	A	4	false	Giraffe	1510179108803
571840a0-b7be-44d7-84c2-1f4c32201a10	18	A	A	4	false	Panda	1510179116781
571840a0-b7be-44d7-84c2-1f4c32201a10	19	A	B	1	false	Squirrel	1510179122519
571840a0-b7be-44d7-84c2-1f4c32201a10	20	A	A	4	false	Skunk	1510179128732
571840a0-b7be-44d7-84c2-1f4c32201a10	21	A	A	4	false	Kangaroo	1510179144123
571840a0-b7be-44d7-84c2-1f4c32201a10	22	A	A	4	false	Lion	1510179162600
571840a0-b7be-44d7-84c2-1f4c32201a10	23	A	A	4	false	Squirrel	1510179171060
571840a0-b7be-44d7-84c2-1f4c32201a10	24	A	A	4	false	Kangaroo	1510179183034
571840a0-b7be-44d7-84c2-1f4c32201a10	25	A	A	4	false	Racoon	1510179194972
571840a0-b7be-44d7-84c2-1f4c32201a10	26	A	A	4	false	Kangaroo	1510179210267
571840a0-b7be-44d7-84c2-1f4c32201a10	27	A	A	4	false	Skunk	1510179228346
571840a0-b7be-44d7-84c2-1f4c32201a10	28	A	A	4	false	Squirrel	1510179239174
571840a0-b7be-44d7-84c2-1f4c32201a10	29	A	A	4	false	Racoon	1510179245168
571840a0-b7be-44d7-84c2-1f4c32201a10	30	A	A	4	false	Wolf	1510179253216
571840a0-b7be-44d7-84c2-1f4c32201a10	31	A	A	4	false	Giraffe	1510179273020
571840a0-b7be-44d7-84c2-1f4c32201a10	32	A	A	4	false	Squirrel	1510179279591
571840a0-b7be-44d7-84c2-1f4c32201a10	33	A	A	4	false	Panda	1510179296171
571840a0-b7be-44d7-84c2-1f4c32201a10	34	A	A	4	false	Racoon	1510179309811
571840a0-b7be-44d7-84c2-1f4c32201a10	35	A	A	4	false	Wolf	1510179319819
571840a0-b7be-44d7-84c2-1f4c32201a10	36	A	A	4	false	Lion	1510179325625
571840a0-b7be-44d7-84c2-1f4c32201a10	37	A	A	4	false	Giraffe	1510179331184
571840a0-b7be-44d7-84c2-1f4c32201a10	38	A	A	4	false	Kangaroo	1510179336654
571840a0-b7be-44d7-84c2-1f4c32201a10	39	A	A	4	false	Giraffe	1510179342218
571840a0-b7be-44d7-84c2-1f4c32201a10	40	A	A	4	false	Skunk	1510179348216
571840a0-b7be-44d7-84c2-1f4c32201a10	41	A	A	4	false	Lion	1510179354967
571840a0-b7be-44d7-84c2-1f4c32201a10	42	A	A	4	false	Wolf	1510179360307
571840a0-b7be-44d7-84c2-1f4c32201a10	43	A	A	4	false	Squirrel	1510179367520
571840a0-b7be-44d7-84c2-1f4c32201a10	44	A	A	4	false	Skunk	1510179373301
571840a0-b7be-44d7-84c2-1f4c32201a10	45	A	A	4	false	Panda	1510179381568
571840a0-b7be-44d7-84c2-1f4c32201a10	46	A	A	4	false	Giraffe	1510179387577
571840a0-b7be-44d7-84c2-1f4c32201a10	47	A	A	4	false	Wolf	1510179395496
571840a0-b7be-44d7-84c2-1f4c32201a10	48	A	A	4	false	Wolf	1510179401545
571840a0-b7be-44d7-84c2-1f4c32201a10	49	A	A	4	false	Lion	1510179408444
571840a0-b7be-44d7-84c2-1f4c32201a10	50	A	A	4	false	Panda	1510179413977
571840a0-b7be-44d7-84c2-1f4c32201a10	51	A	A	4	false	Giraffe	1510179419709
571840a0-b7be-44d7-84c2-1f4c32201a10	52	A	A	4	false	Wolf	1510179428369
571840a0-b7be-44d7-84c2-1f4c32201a10	53	A	A	4	false	Skunk	1510179437280
571840a0-b7be-44d7-84c2-1f4c32201a10	54	A	A	4	false	Lion	1510179442887
571840a0-b7be-44d7-84c2-1f4c32201a10	55	A	A	4	false	Racoon	1510179448646
571840a0-b7be-44d7-84c2-1f4c32201a10	56	A	A	4	false	Racoon	1510179455290
571840a0-b7be-44d7-84c2-1f4c32201a10	57	A	A	4	false	Squirrel	1510179461428
571840a0-b7be-44d7-84c2-1f4c32201a10	58	A	A	4	false	Giraffe	1510179467130
571840a0-b7be-44d7-84c2-1f4c32201a10	59	A	A	4	false	Skunk	1510179472762
8c46d002-467e-4cfa-b7d5-ef916edf3e00	0	A	A	4	false	Panda	1510179018175
8c46d002-467e-4cfa-b7d5-ef916edf3e00	1	A	A	4	false	Panda	1510179031249
8c46d002-467e-4cfa-b7d5-ef916edf3e00	2	A	B	1	false	Kangaroo	1510179038684
8c46d002-467e-4cfa-b7d5-ef916edf3e00	3	A	B	1	false	Dingo	1510179045488
8c46d002-467e-4cfa-b7d5-ef916edf3e00	4	A	A	4	false	Kangaroo	1510179051201
8c46d002-467e-4cfa-b7d5-ef916edf3e00	5	B	A	5	false	Kangaroo	1510179058681
8c46d002-467e-4cfa-b7d5-ef916edf3e00	6	A	A	4	false	Panda	1510179065661
8c46d002-467e-4cfa-b7d5-ef916edf3e00	7	A	A	4	false	Pig	1510179072555
8c46d002-467e-4cfa-b7d5-ef916edf3e00	8	A	B	1	false	Kangaroo	1510179078849
8c46d002-467e-4cfa-b7d5-ef916edf3e00	9	A	B	1	false	Deer	1510179085506
8c46d002-467e-4cfa-b7d5-ef916edf3e00	10	B	A	5	false	Deer	1510179096534
8c46d002-467e-4cfa-b7d5-ef916edf3e00	11	A	A	4	false	Pig	1510179102899
8c46d002-467e-4cfa-b7d5-ef916edf3e00	12	A	A	4	false	Dingo	1510179108249
8c46d002-467e-4cfa-b7d5-ef916edf3e00	13	A	B	1	false	Dog	1510179115103
8c46d002-467e-4cfa-b7d5-ef916edf3e00	14	B	B	2	false	Chimpanzee	1510179120790
8c46d002-467e-4cfa-b7d5-ef916edf3e00	15	A	B	1	false	Chimpanzee	1510179130253
8c46d002-467e-4cfa-b7d5-ef916edf3e00	16	A	A	4	false	Panda	1510179138324
8c46d002-467e-4cfa-b7d5-ef916edf3e00	17	B	A	5	false	Pig	1510179144794
8c46d002-467e-4cfa-b7d5-ef916edf3e00	18	B	A	5	false	Dog	1510179150542
8c46d002-467e-4cfa-b7d5-ef916edf3e00	19	B	A	5	false	Chimpanzee	1510179156327
8c46d002-467e-4cfa-b7d5-ef916edf3e00	20	A	A	4	false	Panda	1510179162595
8c46d002-467e-4cfa-b7d5-ef916edf3e00	21	B	B	2	false	Dog	1510179168290
8c46d002-467e-4cfa-b7d5-ef916edf3e00	22	B	B	2	false	Chimpanzee	1510179175600
8c46d002-467e-4cfa-b7d5-ef916edf3e00	23	B	A	5	false	Kangaroo	1510179182472
8c46d002-467e-4cfa-b7d5-ef916edf3e00	24	A	B	1	false	Dog	1510179190943
8c46d002-467e-4cfa-b7d5-ef916edf3e00	25	A	A	4	false	Dingo	1510179199120
8c46d002-467e-4cfa-b7d5-ef916edf3e00	26	A	B	1	false	Pig	1510179205590
8c46d002-467e-4cfa-b7d5-ef916edf3e00	27	B	B	2	false	Deer	1510179211535
8c46d002-467e-4cfa-b7d5-ef916edf3e00	28	A	B	1	false	Kangaroo	1510179217826
8c46d002-467e-4cfa-b7d5-ef916edf3e00	29	A	A	4	false	Pig	1510179223978
8c46d002-467e-4cfa-b7d5-ef916edf3e00	30	A	A	4	false	Panda	1510179230235
8c46d002-467e-4cfa-b7d5-ef916edf3e00	31	A	A	4	false	Kangaroo	1510179236435
8c46d002-467e-4cfa-b7d5-ef916edf3e00	32	B	A	5	false	Dog	1510179242965
8c46d002-467e-4cfa-b7d5-ef916edf3e00	33	A	A	4	false	Gorilla	1510179248872
8c46d002-467e-4cfa-b7d5-ef916edf3e00	34	A	A	4	false	Gorilla	1510179254575
8c46d002-467e-4cfa-b7d5-ef916edf3e00	35	A	A	4	false	Gorilla	1510179260419
8c46d002-467e-4cfa-b7d5-ef916edf3e00	36	A	A	4	false	Dingo	1510179267111
8c46d002-467e-4cfa-b7d5-ef916edf3e00	37	A	B	1	false	Deer	1510179275189
8c46d002-467e-4cfa-b7d5-ef916edf3e00	38	B	A	5	false	Deer	1510179281385
8c46d002-467e-4cfa-b7d5-ef916edf3e00	39	A	A	4	false	Gorilla	1510179287619
8c46d002-467e-4cfa-b7d5-ef916edf3e00	40	B	A	5	false	Pig	1510179293064
8c46d002-467e-4cfa-b7d5-ef916edf3e00	41	A	A	4	false	Gorilla	1510179298530
8c46d002-467e-4cfa-b7d5-ef916edf3e00	42	A	A	4	false	Kangaroo	1510179304164
8c46d002-467e-4cfa-b7d5-ef916edf3e00	43	A	A	4	false	Panda	1510179309526
8c46d002-467e-4cfa-b7d5-ef916edf3e00	44	A	A	4	false	Gorilla	1510179314781
8c46d002-467e-4cfa-b7d5-ef916edf3e00	45	B	B	2	false	Dog	1510179320491
8c46d002-467e-4cfa-b7d5-ef916edf3e00	46	A	A	4	false	Dingo	1510179326110
8c46d002-467e-4cfa-b7d5-ef916edf3e00	47	A	B	1	false	Deer	1510179331315
8c46d002-467e-4cfa-b7d5-ef916edf3e00	48	A	A	4	false	Panda	1510179336680
8c46d002-467e-4cfa-b7d5-ef916edf3e00	49	B	A	5	false	Dingo	1510179341804
8c46d002-467e-4cfa-b7d5-ef916edf3e00	50	B	B	2	false	Pig	1510179346676
8c46d002-467e-4cfa-b7d5-ef916edf3e00	51	A	A	4	false	Panda	1510179351682
8c46d002-467e-4cfa-b7d5-ef916edf3e00	52	B	A	5	false	Kangaroo	1510179358419
8c46d002-467e-4cfa-b7d5-ef916edf3e00	53	B	B	2	false	Chimpanzee	1510179364629
8c46d002-467e-4cfa-b7d5-ef916edf3e00	54	B	B	2	false	Chimpanzee	1510179369808
8c46d002-467e-4cfa-b7d5-ef916edf3e00	55	A	A	4	false	Deer	1510179377680
8c46d002-467e-4cfa-b7d5-ef916edf3e00	56	A	B	1	false	Kangaroo	1510179383036
8c46d002-467e-4cfa-b7d5-ef916edf3e00	57	A	B	1	false	Dingo	1510179388594
8c46d002-467e-4cfa-b7d5-ef916edf3e00	58	B	B	2	false	Chimpanzee	1510179393569
8c46d002-467e-4cfa-b7d5-ef916edf3e00	59	A	A	4	false	Panda	1510179398966
c491e552-c1d4-47d8-bd95-685a4d97b49e	0	B	B	2	false	Racoon	1510250506352
c491e552-c1d4-47d8-bd95-685a4d97b49e	1	A	A	4	false	Deer	1510250527294
c491e552-c1d4-47d8-bd95-685a4d97b49e	2	B	A	5	false	Deer	1510250550911
c491e552-c1d4-47d8-bd95-685a4d97b49e	3	B	A	5	false	Kangaroo	1510250562198
c491e552-c1d4-47d8-bd95-685a4d97b49e	4	A	B	1	false	Dog	1510250575458
c491e552-c1d4-47d8-bd95-685a4d97b49e	5	B	A	5	false	Gorilla	1510250586888
c491e552-c1d4-47d8-bd95-685a4d97b49e	6	B	B	2	false	Kangaroo	1510250599561
c491e552-c1d4-47d8-bd95-685a4d97b49e	7	B	B	2	false	Gorilla	1510250608630
c491e552-c1d4-47d8-bd95-685a4d97b49e	8	B	A	5	false	Badger	1510250618672
c491e552-c1d4-47d8-bd95-685a4d97b49e	9	B	A	5	false	Wolf	1510250626803
c491e552-c1d4-47d8-bd95-685a4d97b49e	10	B	B	2	false	Gorilla	1510250640861
c491e552-c1d4-47d8-bd95-685a4d97b49e	11	B	A	5	false	Cat	1510250648987
c491e552-c1d4-47d8-bd95-685a4d97b49e	12	B	A	5	false	Dog	1510250657435
c491e552-c1d4-47d8-bd95-685a4d97b49e	13	B	B	2	false	Deer	1510250664521
c491e552-c1d4-47d8-bd95-685a4d97b49e	14	A	B	1	false	Kangaroo	1510250671434
c491e552-c1d4-47d8-bd95-685a4d97b49e	15	B	B	2	false	Deer	1510250679941
c491e552-c1d4-47d8-bd95-685a4d97b49e	16	B	B	2	false	Gorilla	1510250689966
c491e552-c1d4-47d8-bd95-685a4d97b49e	17	B	B	2	false	Deer	1510250697267
c491e552-c1d4-47d8-bd95-685a4d97b49e	18	B	B	2	false	Dog	1510250705568
c491e552-c1d4-47d8-bd95-685a4d97b49e	19	B	B	2	false	Gorilla	1510250714270
c491e552-c1d4-47d8-bd95-685a4d97b49e	20	B	B	2	false	Racoon	1510250725115
c491e552-c1d4-47d8-bd95-685a4d97b49e	21	B	B	2	false	Gorilla	1510250733192
c491e552-c1d4-47d8-bd95-685a4d97b49e	22	B	B	2	false	Cat	1510250741935
c491e552-c1d4-47d8-bd95-685a4d97b49e	23	A	A	4	false	Kangaroo	1510250751832
c491e552-c1d4-47d8-bd95-685a4d97b49e	24	B	B	2	false	Cat	1510250758797
c491e552-c1d4-47d8-bd95-685a4d97b49e	25	B	B	2	false	Badger	1510250766937
c491e552-c1d4-47d8-bd95-685a4d97b49e	26	B	A	5	false	Kangaroo	1510250775033
c491e552-c1d4-47d8-bd95-685a4d97b49e	27	B	B	2	false	Racoon	1510250783317
c491e552-c1d4-47d8-bd95-685a4d97b49e	28	B	B	2	false	Badger	1510250791267
c491e552-c1d4-47d8-bd95-685a4d97b49e	29	B	B	2	false	Dog	1510250798747
c491e552-c1d4-47d8-bd95-685a4d97b49e	30	B	B	2	false	Wolf	1510250806418
c491e552-c1d4-47d8-bd95-685a4d97b49e	31	B	B	2	false	Badger	1510250814319
